Date,Energy,Equity,FX,Metals,Rates
2013-01-10 00:00:00+00:00,-0.01446280,0.00349315,0.05315928,-0.00936815,-0.01968307
2013-01-11 00:00:00+00:00,-0.01532071,-0.00143039,0.05868623,-0.01030490,-0.01578403
2013-01-14 00:00:00+00:00,-0.01652758,-0.00382014,0.05971750,-0.01184686,-0.00776140
2013-01-15 00:00:00+00:00,-0.01792341,-0.00271104,0.05455543,-0.01141910,-0.00730116
2013-01-16 00:00:00+00:00,-0.01767186,0.00354857,0.05457522,-0.00877051,-0.00974924
2013-01-17 00:00:00+00:00,-0.01540978,0.00422743,0.06353330,-0.00842605,-0.00712211
2013-01-18 00:00:00+00:00,-0.01527542,0.01246379,0.06163112,-0.00661000,-0.00902642
2013-01-21 00:00:00+00:00,-0.01481599,0.01727832,0.06046957,-0.00610731,-0.00875201
2013-01-22 00:00:00+00:00,-0.01481886,0.01860638,0.05556073,-0.00652642,-0.00691689
2013-01-23 00:00:00+00:00,-0.01467786,0.02008830,0.05816294,-0.00659580,-0.00930105
2013-01-24 00:00:00+00:00,-0.01497784,0.02481892,0.06203328,-0.00597034,-0.00676867
2013-01-25 00:00:00+00:00,-0.01313822,0.02694674,0.06530964,-0.00638347,-0.00665677
2013-01-28 00:00:00+00:00,-0.01162328,0.03320113,0.06360384,-0.00660706,-0.00819673
2013-01-29 00:00:00+00:00,-0.00897976,0.03261950,0.06496666,-0.00627754,-0.00843482
2013-01-30 00:00:00+00:00,-0.00596474,0.03332336,0.07123416,-0.00335912,-0.00684334
2013-01-31 00:00:00+00:00,-0.00285668,0.02898069,0.07348484,-0.00369399,-0.00823394
2013-02-01 00:00:00+00:00,0.00008344,0.03108007,0.08113763,-0.00434456,-0.00436297
2013-02-04 00:00:00+00:00,-0.00166414,0.03155372,0.07557496,-0.00453653,-0.01170315
2013-02-05 00:00:00+00:00,-0.00406492,0.03175493,0.08446611,-0.00497968,-0.01078134
2013-02-06 00:00:00+00:00,-0.00033275,0.03529132,0.08170530,-0.00569715,-0.01346172
2013-02-07 00:00:00+00:00,0.00017951,0.03312924,0.07646564,-0.00569106,-0.00472893
2013-02-08 00:00:00+00:00,-0.00109912,0.03467541,0.07225404,-0.00477674,-0.00665143
2013-02-11 00:00:00+00:00,0.00015737,0.03711219,0.07478494,-0.00535553,-0.00607594
2013-02-12 00:00:00+00:00,-0.00003590,0.04214589,0.07554204,-0.00409223,-0.00544662
2013-02-13 00:00:00+00:00,-0.00104019,0.04812784,0.07674162,-0.00407825,0.00010065
2013-02-14 00:00:00+00:00,0.00272971,0.04739441,0.07157073,-0.00398842,0.00148954
2013-02-15 00:00:00+00:00,0.00040624,0.04102045,0.07066483,-0.00247326,0.00609763
2013-02-18 00:00:00+00:00,-0.00058116,0.04155354,0.06724766,-0.00309345,0.00877913
2013-02-19 00:00:00+00:00,-0.00258218,0.04526558,0.06889235,-0.00399595,0.00870172
2013-02-20 00:00:00+00:00,-0.00545823,0.04085168,0.06848540,-0.00362993,0.01045779
2013-02-21 00:00:00+00:00,-0.00976134,0.03699138,0.06333278,-0.00434651,0.00189172
2013-02-22 00:00:00+00:00,-0.01188749,0.04051765,0.06495776,-0.00399760,-0.00006278
2013-02-25 00:00:00+00:00,-0.01292542,0.03359822,0.06331098,-0.00390184,-0.00328560
2013-02-26 00:00:00+00:00,-0.01243100,0.03269290,0.05913800,-0.00572005,-0.00667219
2013-02-27 00:00:00+00:00,-0.01455836,0.03832674,0.05883981,-0.00401761,-0.00932700
2013-02-28 00:00:00+00:00,-0.01786594,0.03886416,0.05859976,-0.00345652,-0.00780892
2013-03-01 00:00:00+00:00,-0.01881116,0.03987226,0.06509211,-0.00175657,-0.01116943
2013-03-04 00:00:00+00:00,-0.01991258,0.04098794,0.05939325,-0.00156725,-0.01333125
2013-03-05 00:00:00+00:00,-0.02023458,0.04507506,0.06201878,-0.00190674,-0.01414350
2013-03-06 00:00:00+00:00,-0.01881489,0.04490161,0.06702852,-0.00217432,-0.01178776
2013-03-07 00:00:00+00:00,-0.01971213,0.04631561,0.07022199,-0.00261378,-0.01101099
2013-03-08 00:00:00+00:00,-0.01970112,0.04789933,0.07012548,-0.00244873,-0.00668188
2013-03-11 00:00:00+00:00,-0.01867871,0.04891927,0.06239933,-0.00294605,-0.00436632
2013-03-12 00:00:00+00:00,-0.01931905,0.04929076,0.06009288,-0.00324379,-0.00204994
2013-03-13 00:00:00+00:00,-0.01931250,0.04907447,0.05645605,-0.00299013,-0.00406030
2013-03-14 00:00:00+00:00,-0.01925229,0.05709091,0.05323391,-0.00297328,-0.00023369
2013-03-15 00:00:00+00:00,-0.01854384,0.05534787,0.04612466,-0.00269326,0.00368645
2013-03-18 00:00:00+00:00,-0.01788184,0.04789423,0.04371573,-0.00285442,0.00026709
2013-03-19 00:00:00+00:00,-0.01527983,0.04942681,0.04281889,-0.00274311,-0.00129496
2013-03-20 00:00:00+00:00,-0.01583983,0.05141655,0.05702352,-0.00258311,-0.00141323
2013-03-21 00:00:00+00:00,-0.01637375,0.04947841,0.04684339,-0.00305937,-0.00119024
2013-03-22 00:00:00+00:00,-0.01654812,0.05039006,0.04403947,-0.00244884,-0.00173449
2013-03-25 00:00:00+00:00,-0.01707991,0.05097179,0.03409614,-0.00260294,-0.00113046
2013-03-26 00:00:00+00:00,-0.01553662,0.05021840,0.03203034,-0.00161219,-0.00124987
2013-03-27 00:00:00+00:00,-0.01523872,0.05443133,0.03297329,-0.00242395,-0.00323545
2013-03-28 00:00:00+00:00,-0.01623553,0.05424893,0.02498759,-0.00101991,-0.00237040
2013-03-29 00:00:00+00:00,-0.01632123,0.05419160,0.02498759,-0.00101800,-0.00237040
2013-04-01 00:00:00+00:00,-0.01629493,0.04400861,0.01502143,-0.00148767,-0.00208906
2013-04-02 00:00:00+00:00,-0.01731289,0.04676627,0.02635210,-0.00051808,-0.00838295
2013-04-03 00:00:00+00:00,-0.01840103,0.04288260,0.01521979,0.00229056,-0.00698027
2013-04-04 00:00:00+00:00,-0.01733703,0.04258229,0.02091550,0.00246458,-0.00577248
2013-04-05 00:00:00+00:00,-0.01558511,0.03854773,0.02486917,0.00039059,-0.00382725
2013-04-08 00:00:00+00:00,-0.01666861,0.03725103,0.02659842,0.00012049,-0.00589942
2013-04-09 00:00:00+00:00,-0.01727310,0.03729715,0.01284861,-0.00154235,-0.00889114
2013-04-10 00:00:00+00:00,-0.01561516,0.04343446,0.00786441,0.00041223,-0.01090964
2013-04-11 00:00:00+00:00,-0.01364087,0.04614741,0.00397924,0.00070206,-0.00898200
2013-04-12 00:00:00+00:00,-0.01133142,0.04571847,0.00886533,0.00575315,-0.00601656
2013-04-15 00:00:00+00:00,-0.01241723,0.03716701,0.00630717,0.01224386,-0.00339538
2013-04-16 00:00:00+00:00,-0.01056154,0.03631285,-0.00465577,0.01139734,-0.00566660
2013-04-17 00:00:00+00:00,-0.00970684,0.02949480,0.00152221,0.01264272,-0.00315385
2013-04-18 00:00:00+00:00,-0.00505684,0.02330771,0.00151411,0.01349237,-0.00412032
2013-04-19 00:00:00+00:00,-0.00789960,0.02399546,0.00772253,0.01286592,-0.00480285
2013-04-22 00:00:00+00:00,-0.00945761,0.02642230,0.00756621,0.01284996,-0.00207033
2013-04-23 00:00:00+00:00,-0.01093556,0.02434193,0.00504404,0.01339709,-0.00339823
2013-04-24 00:00:00+00:00,-0.01357685,0.02490201,0.00117549,0.01097063,-0.00249129
2013-04-25 00:00:00+00:00,-0.01762082,0.02199987,-0.00064963,0.00813264,-0.00353445
2013-04-26 00:00:00+00:00,-0.01962787,0.01738350,-0.00553208,0.00836061,0.00235197
2013-04-29 00:00:00+00:00,-0.01777020,0.02037361,-0.00981302,0.00691646,0.00301088
2013-04-30 00:00:00+00:00,-0.02022487,0.02645520,-0.01270595,0.00631519,0.00141599
2013-05-01 00:00:00+00:00,-0.01983944,0.01818769,-0.02340894,0.00745349,0.00628848
2013-05-02 00:00:00+00:00,-0.02223407,0.02419131,-0.01432855,0.00847956,0.01155867
2013-05-03 00:00:00+00:00,-0.02291923,0.03199646,-0.01742608,0.00543925,-0.01182380
2013-05-06 00:00:00+00:00,-0.02552578,0.02943960,-0.01281628,0.00555492,-0.01091060
2013-05-07 00:00:00+00:00,-0.02727667,0.03464090,-0.00869395,0.00696238,-0.02315034
2013-05-08 00:00:00+00:00,-0.02779328,0.03737481,-0.00502355,0.00435857,-0.02087872
2013-05-09 00:00:00+00:00,-0.02914966,0.03691317,-0.00405104,0.00493601,-0.02175051
2013-05-10 00:00:00+00:00,-0.02881460,0.03685437,-0.00279713,0.00554597,-0.03232115
2013-05-13 00:00:00+00:00,-0.02806318,0.03548201,-0.00287112,0.00565934,-0.03998948
2013-05-14 00:00:00+00:00,-0.02985198,0.03828768,0.00340726,0.00643342,-0.03998059
2013-05-15 00:00:00+00:00,-0.02839775,0.04912197,0.00405495,0.00694820,-0.03889583
2013-05-16 00:00:00+00:00,-0.02907530,0.04850816,0.00328295,0.00767015,-0.03387140
2013-05-17 00:00:00+00:00,-0.02738624,0.04992998,0.00869914,0.00916414,-0.03815789
2013-05-20 00:00:00+00:00,-0.02447419,0.05464311,0.00189085,0.00645577,-0.03944983
2013-05-21 00:00:00+00:00,-0.01756090,0.06142518,0.01025860,0.00691321,-0.03295457
2013-05-22 00:00:00+00:00,-0.01505122,0.05862616,0.01529543,0.00732013,-0.03527005
2013-05-23 00:00:00+00:00,-0.01159028,0.05531254,0.01225067,0.00765447,-0.03211804
2013-05-24 00:00:00+00:00,-0.01038906,0.05610492,0.01475699,0.00980192,-0.02919156
2013-05-27 00:00:00+00:00,-0.00755698,0.04970188,0.01283231,0.00886075,-0.02850652
2013-05-28 00:00:00+00:00,-0.00463084,0.05121093,0.01679955,0.00847505,-0.03145820
2013-05-29 00:00:00+00:00,-0.00498768,0.04869659,0.00825925,0.00733896,-0.02915387
2013-05-30 00:00:00+00:00,-0.00445354,0.04305887,0.00570563,0.00638497,-0.03177210
2013-05-31 00:00:00+00:00,-0.00431206,0.02765747,0.00938661,0.00793261,-0.03108375
2013-06-03 00:00:00+00:00,-0.00547612,0.02495734,-0.00541460,0.00645855,-0.03108524
2013-06-04 00:00:00+00:00,-0.00555172,0.02429771,-0.00545695,0.00748434,-0.03089541
2013-06-05 00:00:00+00:00,-0.00657346,0.01289857,-0.01040789,0.00719448,-0.03481238
2013-06-06 00:00:00+00:00,-0.00736618,0.01175867,-0.01986571,0.00640611,-0.03513540
2013-06-07 00:00:00+00:00,-0.00697622,0.01126023,-0.01677182,0.01000279,-0.02687351
2013-06-10 00:00:00+00:00,-0.00705225,0.01447908,-0.01453425,0.00963434,-0.02157788
2013-06-11 00:00:00+00:00,-0.00663074,0.00131190,-0.01348067,0.01036347,-0.02220751
2013-06-12 00:00:00+00:00,-0.00595651,-0.00140804,-0.01330329,0.00965360,-0.02050231
2013-06-13 00:00:00+00:00,-0.00645209,0.00661568,-0.01590536,0.01129558,-0.02288614
2013-06-14 00:00:00+00:00,-0.00801289,0.00565400,-0.01537399,0.01107410,-0.02731840
2013-06-17 00:00:00+00:00,-0.00820860,0.00856447,-0.01638386,0.01124785,-0.02623364
2013-06-18 00:00:00+00:00,-0.00753363,0.01307796,-0.00918399,0.01330745,-0.02229413
2013-06-19 00:00:00+00:00,-0.00774961,0.00989980,-0.00667740,0.01245256,-0.01132039
2013-06-20 00:00:00+00:00,-0.00950032,0.00046003,-0.00547405,0.02014632,-0.00174636
2013-06-21 00:00:00+00:00,-0.01050693,-0.00195903,-0.00983977,0.01941738,0.00601488
2013-06-24 00:00:00+00:00,-0.00986370,-0.00636366,-0.01148469,0.02177431,0.01301248
2013-06-25 00:00:00+00:00,-0.00956610,-0.00547648,-0.00895088,0.02034560,0.01451525
2013-06-26 00:00:00+00:00,-0.00926431,-0.00319013,-0.01054351,0.02314163,0.00961827
2013-06-27 00:00:00+00:00,-0.00941650,0.00228902,-0.00583530,0.02420012,0.00572190
2013-06-28 00:00:00+00:00,-0.00892936,-0.00110254,-0.00602316,0.02268252,0.00671913
2013-07-01 00:00:00+00:00,-0.00733351,0.00128252,-0.00427276,0.01572281,0.00463759
2013-07-02 00:00:00+00:00,-0.00933841,0.00204773,-0.00757090,0.01632138,0.00163928
2013-07-03 00:00:00+00:00,-0.01232147,0.00740758,-0.00586591,0.01821332,0.00406218
2013-07-04 00:00:00+00:00,-0.01261133,0.00820190,-0.00933104,0.01845591,0.00457799
2013-07-05 00:00:00+00:00,-0.01074546,0.00784718,-0.00526453,0.02377349,0.02590687
2013-07-08 00:00:00+00:00,-0.01163727,0.00138718,-0.00987336,0.02076628,0.02467559
2013-07-09 00:00:00+00:00,-0.01192393,0.00067590,-0.00906310,0.02002096,0.02325150
2013-07-10 00:00:00+00:00,-0.01281227,0.00243561,-0.00787161,0.01492525,0.02110346
2013-07-11 00:00:00+00:00,-0.01290009,0.01554104,-0.00867390,0.00510370,0.00942121
2013-07-12 00:00:00+00:00,-0.01399903,0.01475471,-0.00328939,0.00621221,0.00963187
2013-07-15 00:00:00+00:00,-0.01462081,0.01820691,-0.00569634,0.00468052,0.00697985
2013-07-16 00:00:00+00:00,-0.01938137,0.02245223,-0.01100874,0.00301196,0.00421548
2013-07-17 00:00:00+00:00,-0.01643942,0.02109000,-0.01281560,0.00440426,0.00379577
2013-07-18 00:00:00+00:00,-0.01255443,0.01776322,-0.00990535,0.00475247,0.00205886
2013-07-19 00:00:00+00:00,-0.01252176,0.01639604,-0.01139188,0.00355687,0.00226125
2013-07-22 00:00:00+00:00,-0.01014622,0.01196194,-0.01408222,0.00344263,0.00146993
2013-07-23 00:00:00+00:00,-0.00800570,0.00974738,-0.01309744,0.00593937,0.00379832
2013-07-24 00:00:00+00:00,-0.01083816,0.01062711,-0.00616162,0.00617259,0.00314235
2013-07-25 00:00:00+00:00,-0.01368250,0.00770862,-0.00764462,0.00682794,0.00148380
2013-07-26 00:00:00+00:00,-0.01340094,0.00682161,-0.00837683,0.00835310,0.00005326
2013-07-29 00:00:00+00:00,-0.01477410,0.00845244,-0.00656886,0.00645776,-0.00500409
2013-07-30 00:00:00+00:00,-0.01206309,0.00829309,-0.00492359,0.00632779,-0.00674913
2013-07-31 00:00:00+00:00,-0.00818437,0.00342257,-0.00570007,0.00892540,0.01483422
2013-08-01 00:00:00+00:00,-0.00217908,0.00876101,-0.00433321,0.00926212,0.02479819
2013-08-02 00:00:00+00:00,-0.00048528,0.00783478,-0.00453708,0.00790342,0.02174913
2013-08-05 00:00:00+00:00,0.00010015,0.00260239,-0.00487134,0.01033242,0.02304591
2013-08-06 00:00:00+00:00,-0.00238438,-0.00062228,-0.01071633,0.01118734,0.02376910
2013-08-07 00:00:00+00:00,-0.00107499,-0.00526068,-0.01494405,0.00994794,0.03190616
2013-08-08 00:00:00+00:00,-0.00517842,-0.00837239,-0.01845190,0.00723396,0.03261003
2013-08-09 00:00:00+00:00,-0.00058559,-0.01250612,-0.02285891,0.00582653,0.03331346
2013-08-12 00:00:00+00:00,-0.00283474,-0.01644423,-0.02375686,0.00236325,0.03407886
2013-08-13 00:00:00+00:00,0.00089061,-0.01419780,-0.02281054,0.00249775,0.04790632
2013-08-14 00:00:00+00:00,0.00030594,-0.02056540,-0.03236450,0.00121869,0.05257183
2013-08-15 00:00:00+00:00,0.00031775,-0.03169621,-0.02457991,0.00089750,0.05638812
2013-08-16 00:00:00+00:00,0.00246819,-0.03688038,-0.02729784,0.00063136,0.05970401
2013-08-19 00:00:00+00:00,-0.00068756,-0.03905869,-0.03236736,0.00040110,0.06556635
2013-08-20 00:00:00+00:00,-0.00535165,-0.02790312,-0.02373482,0.00095831,0.05859898
2013-08-21 00:00:00+00:00,-0.00728076,-0.03169467,-0.02278433,0.00078912,0.06308139
2013-08-22 00:00:00+00:00,-0.00704559,-0.02823422,-0.02322968,0.00096068,0.06696616
2013-08-23 00:00:00+00:00,-0.00345636,-0.02792543,-0.02747414,-0.00054327,0.06610004
2013-08-26 00:00:00+00:00,-0.00300228,-0.02692020,-0.02460669,-0.00026139,0.06402165
2013-08-27 00:00:00+00:00,-0.00022140,-0.02760282,-0.01947025,-0.00011488,0.05490586
2013-08-28 00:00:00+00:00,0.00501674,-0.01731226,-0.02271152,-0.00182373,0.05960140
2013-08-29 00:00:00+00:00,0.00239000,-0.01296598,-0.01404531,-0.00004226,0.05691762
2013-08-30 00:00:00+00:00,0.00221864,-0.01376453,-0.01773648,-0.00102251,0.05679812
2013-09-02 00:00:00+00:00,0.00343739,-0.00377279,-0.01886318,-0.00047767,0.06185155
2013-09-03 00:00:00+00:00,0.00520342,-0.00225919,-0.01491128,0.00018717,0.06641941
2013-09-04 00:00:00+00:00,0.00384730,-0.00016135,-0.01809813,-0.00198782,0.06250403
2013-09-05 00:00:00+00:00,0.00545720,-0.00223490,-0.02045361,-0.00133192,0.06521986
2013-09-06 00:00:00+00:00,0.00803563,0.00242116,-0.01971307,-0.00215121,0.06173243
2013-09-09 00:00:00+00:00,0.00511450,0.00899882,-0.01776308,-0.00099354,0.05943928
2013-09-10 00:00:00+00:00,0.00139830,0.00892761,-0.01467191,-0.00145637,0.06818204
2013-09-11 00:00:00+00:00,0.00092204,0.00961154,-0.01422883,-0.00068578,0.07168072
2013-09-12 00:00:00+00:00,0.00290626,0.00545056,-0.01563713,-0.00073128,0.06628026
2013-09-13 00:00:00+00:00,0.00294450,0.00372120,-0.01753384,-0.00150869,0.06153914
2013-09-16 00:00:00+00:00,0.00141171,0.00773253,-0.01790715,-0.00143044,0.04718501
2013-09-17 00:00:00+00:00,0.00158489,0.01711097,-0.01926782,-0.00887133,0.03837015
2013-09-18 00:00:00+00:00,0.00344738,0.02248922,-0.01652791,-0.00870481,0.02344345
2013-09-19 00:00:00+00:00,0.00224529,0.02866582,-0.01281920,-0.01251988,0.01544451
2013-09-20 00:00:00+00:00,0.00050882,0.02515550,-0.01282401,-0.01142751,0.01410009
2013-09-23 00:00:00+00:00,-0.00120399,0.01974620,-0.01272310,-0.01419458,0.01751098
2013-09-24 00:00:00+00:00,-0.00258603,0.01692462,-0.01422436,-0.01478384,0.01834739
2013-09-25 00:00:00+00:00,-0.00271447,0.01440381,-0.01424018,-0.01479276,0.01553062
2013-09-26 00:00:00+00:00,-0.00226276,0.01607348,-0.01487599,-0.01038323,0.01680640
2013-09-27 00:00:00+00:00,-0.00168912,0.01293081,-0.01478682,-0.01147593,0.01712878
2013-09-30 00:00:00+00:00,-0.00132734,0.00600098,-0.01378407,-0.01077726,0.01350718
2013-10-01 00:00:00+00:00,-0.00101161,0.00861131,-0.01462381,-0.00987366,0.01603787
2013-10-02 00:00:00+00:00,0.00150893,0.00422712,-0.01494575,-0.01386477,-0.00649795
2013-10-03 00:00:00+00:00,0.00140742,0.00003541,-0.01185936,-0.01312787,-0.00311168
2013-10-04 00:00:00+00:00,0.00166170,0.00078272,-0.01801592,-0.01191082,0.00032235
2013-10-07 00:00:00+00:00,-0.00074548,-0.00496033,-0.01496053,-0.01196705,-0.00175241
2013-10-08 00:00:00+00:00,0.00019390,-0.01477446,-0.00981651,-0.00842977,0.00962566
2013-10-09 00:00:00+00:00,-0.00294429,-0.01771385,-0.01906240,-0.00896975,0.01087571
2013-10-10 00:00:00+00:00,-0.00140983,-0.01121290,-0.01897001,-0.00808137,0.01464253
2013-10-11 00:00:00+00:00,-0.00677696,-0.00521034,-0.01277588,-0.00643355,0.01588473
2013-10-14 00:00:00+00:00,-0.00778647,-0.00495734,-0.01265054,-0.00713095,0.01930499
2013-10-15 00:00:00+00:00,-0.00944877,-0.00339147,-0.01680847,-0.00769928,0.01974803
2013-10-16 00:00:00+00:00,-0.00913160,-0.00236633,-0.01624668,-0.00700458,0.01961476
2013-10-17 00:00:00+00:00,-0.00904333,0.00069817,-0.00424592,-0.00628479,0.01407989
2013-10-18 00:00:00+00:00,-0.00939258,0.00502465,-0.00202008,-0.00623735,0.00970385
2013-10-21 00:00:00+00:00,-0.00662393,0.00643410,-0.00653487,-0.00702535,0.00581634
2013-10-22 00:00:00+00:00,-0.00756756,0.00890397,0.00168196,-0.00750129,0.00106704
2013-10-23 00:00:00+00:00,-0.00835036,0.00579775,0.00242629,-0.00862139,0.00233703
2013-10-24 00:00:00+00:00,-0.01089719,0.01115585,0.00406082,-0.00897483,0.00245755
2013-10-25 00:00:00+00:00,-0.01090901,0.01003251,0.00121184,-0.00994767,0.00103922
2013-10-28 00:00:00+00:00,-0.01121369,0.01284871,-0.00214560,-0.00939158,0.00053916
2013-10-29 00:00:00+00:00,-0.01629857,0.00914862,-0.00895431,-0.00910954,-0.00859267
2013-10-30 00:00:00+00:00,-0.01694789,0.00778855,-0.00939518,-0.00891125,-0.00306815
2013-10-31 00:00:00+00:00,-0.01712870,0.00581359,-0.01770975,-0.00887011,-0.00503144
2013-11-01 00:00:00+00:00,-0.01400414,0.00743631,-0.02156079,-0.00963988,-0.00379492
2013-11-04 00:00:00+00:00,-0.01451409,0.01166822,-0.01897057,-0.00958872,-0.00296256
2013-11-05 00:00:00+00:00,-0.01128773,0.01185440,-0.01757548,-0.00711805,-0.00211147
2013-11-06 00:00:00+00:00,-0.01650289,0.01316004,-0.01357512,-0.00710165,-0.00042792
2013-11-07 00:00:00+00:00,-0.01552939,0.00060609,-0.01758018,-0.00504492,-0.00369855
2013-11-08 00:00:00+00:00,-0.01946127,0.00260400,-0.01907296,-0.00488480,-0.01932836
2013-11-11 00:00:00+00:00,-0.01893555,0.00610294,-0.01684355,-0.00403952,-0.01917142
2013-11-12 00:00:00+00:00,-0.02027110,0.01637577,-0.01785921,-0.00158334,-0.02160704
2013-11-13 00:00:00+00:00,-0.02201633,0.01879479,-0.01483537,-0.00101625,-0.02740582
2013-11-14 00:00:00+00:00,-0.02041098,0.02378932,-0.01482319,-0.00198702,-0.03334061
2013-11-15 00:00:00+00:00,-0.01754420,0.02611932,-0.01563280,-0.00167325,-0.02635795
2013-11-18 00:00:00+00:00,-0.01485209,0.02650826,-0.01670548,-0.00078188,-0.03194298
2013-11-19 00:00:00+00:00,-0.01441140,0.02187698,-0.01514455,-0.00067177,-0.03491890
2013-11-20 00:00:00+00:00,-0.01911490,0.01640847,-0.01672721,0.00190738,-0.02966490
2013-11-21 00:00:00+00:00,-0.01835196,0.02086596,-0.01079900,0.00219564,-0.02557578
2013-11-22 00:00:00+00:00,-0.02163087,0.02949082,-0.00836585,0.00272798,-0.01562732
2013-11-25 00:00:00+00:00,-0.02717684,0.03103601,-0.00863419,0.00304876,-0.02296973
2013-11-26 00:00:00+00:00,-0.02411909,0.02820901,-0.00606425,0.00341683,-0.02193354
2013-11-27 00:00:00+00:00,-0.02234894,0.02953175,0.00026934,0.00383935,-0.02101250
2013-11-28 00:00:00+00:00,-0.02263475,0.03215742,0.00370908,0.00350542,-0.02577288
2013-11-29 00:00:00+00:00,-0.02424022,0.03083686,0.00940632,0.00312893,-0.02835297
2013-12-02 00:00:00+00:00,-0.02257577,0.02858901,0.01303398,0.00604897,-0.02752074
2013-12-03 00:00:00+00:00,-0.02331817,0.02314492,0.01037244,0.00673300,-0.03600923
2013-12-04 00:00:00+00:00,-0.02523785,0.01753107,0.01345379,0.00336187,-0.02797038
2013-12-05 00:00:00+00:00,-0.02369671,0.00921201,0.01249612,0.00461984,-0.02558638
2013-12-06 00:00:00+00:00,-0.01896150,0.01413611,0.01775681,0.00399132,-0.02989021
2013-12-09 00:00:00+00:00,-0.01677199,0.01671750,0.02182054,0.00260660,-0.02660411
2013-12-10 00:00:00+00:00,-0.01977261,0.01576995,0.01961207,-0.00037742,-0.02697054
2013-12-11 00:00:00+00:00,-0.02011328,0.00830899,0.02004389,-0.00066008,-0.02592145
2013-12-12 00:00:00+00:00,-0.01751326,0.00181189,0.02369211,0.00144816,-0.02023847
2013-12-13 00:00:00+00:00,-0.01656035,0.00015264,0.02132266,0.00127020,-0.02129310
2013-12-16 00:00:00+00:00,-0.02022288,-0.00134112,0.02112172,0.00012444,-0.01526386
2013-12-17 00:00:00+00:00,-0.01914612,-0.00371047,0.01777053,0.00272893,-0.01477906
2013-12-18 00:00:00+00:00,-0.01794364,0.00579777,0.02599281,0.00298745,-0.01323436
2013-12-19 00:00:00+00:00,-0.01227218,0.01027588,0.02486569,0.00582758,-0.00650695
2013-12-20 00:00:00+00:00,-0.01001852,0.01511102,0.02175164,0.00498379,-0.00396807
2013-12-23 00:00:00+00:00,-0.00845115,0.01961214,0.01939659,0.00571087,-0.00034909
2013-12-24 00:00:00+00:00,-0.01004824,0.01827806,0.02222698,0.00423535,0.00487762
2013-12-25 00:00:00+00:00,-0.00959644,0.02068664,0.01984959,0.00452768,0.00715184
2013-12-26 00:00:00+00:00,-0.00873644,0.03051315,0.02419556,0.00356378,0.00827146
2013-12-27 00:00:00+00:00,-0.01067764,0.02703379,0.03150204,0.00189394,0.01086922
2013-12-30 00:00:00+00:00,-0.01258598,0.02894854,0.03078506,0.00444983,0.00945658
2013-12-31 00:00:00+00:00,-0.01684401,0.03879926,0.03149807,0.00476194,0.01118160
2014-01-01 00:00:00+00:00,-0.01775262,0.03614732,0.03807933,0.00445489,0.00853633
2014-01-02 00:00:00+00:00,-0.01441895,0.03551482,0.02069459,0.00201384,0.01064351
2014-01-03 00:00:00+00:00,-0.01963839,0.03806444,0.01578629,0.00048754,0.00969168
2014-01-06 00:00:00+00:00,-0.01827887,0.04007153,0.01923846,0.00011958,0.00406554
2014-01-07 00:00:00+00:00,-0.01983472,0.03557097,0.02262700,0.00023582,-0.00208849
2014-01-08 00:00:00+00:00,-0.01534423,0.03232056,0.02463677,0.00020379,0.00726333
2014-01-09 00:00:00+00:00,-0.01699511,0.02862911,0.02414796,-0.00085063,0.00387494
2014-01-10 00:00:00+00:00,-0.01691264,0.02922829,0.01863655,-0.00226978,-0.01151910
2014-01-13 00:00:00+00:00,-0.01399559,0.02128753,0.00868402,-0.00320675,-0.01416982
2014-01-14 00:00:00+00:00,-0.01415989,0.01993346,0.00840101,-0.00034119,-0.00452542
2014-01-15 00:00:00+00:00,-0.01517986,0.02352836,0.00624663,0.00017794,0.00139478
2014-01-16 00:00:00+00:00,-0.01450257,0.02277540,0.00817580,0.00012479,-0.00498324
2014-01-17 00:00:00+00:00,-0.01477683,0.02031590,0.00306991,-0.00000098,-0.00092973
2014-01-20 00:00:00+00:00,-0.01385177,0.02221610,0.00476094,0.00011681,0.00061382
2014-01-21 00:00:00+00:00,-0.01251221,0.02064598,0.00272442,0.00169554,-0.00447168
2014-01-22 00:00:00+00:00,-0.00963341,0.02044030,0.00313821,0.00251209,0.00130767
2014-01-23 00:00:00+00:00,-0.01391718,0.01089277,0.00590767,0.00016860,-0.00590122
2014-01-24 00:00:00+00:00,-0.01047969,-0.00456058,0.00880798,-0.00059623,-0.00674613
2014-01-27 00:00:00+00:00,-0.01276496,-0.01269713,0.01029781,0.00020519,-0.00519351
2014-01-28 00:00:00+00:00,-0.01193112,-0.00903036,0.01921179,-0.00036328,-0.00695605
2014-01-29 00:00:00+00:00,-0.00985264,-0.00766422,0.02347521,-0.00147322,-0.01043078
2014-01-30 00:00:00+00:00,-0.01250753,-0.01091732,0.01910113,-0.00076247,-0.01136184
2014-01-31 00:00:00+00:00,-0.01187723,-0.01095675,0.01836289,-0.00057847,-0.01312186
2014-02-03 00:00:00+00:00,-0.01106791,-0.01789723,0.01291753,-0.00073306,-0.01432243
2014-02-04 00:00:00+00:00,-0.00916598,-0.00772865,0.01190960,-0.00117411,-0.01298357
2014-02-05 00:00:00+00:00,-0.00865606,-0.01109927,0.01315821,-0.00201010,-0.01600203
2014-02-06 00:00:00+00:00,-0.00840701,-0.01152639,0.01274476,-0.00278721,-0.01652161
